0;1563730823.3161;-0.05;27.355;255;255;172;21;95;200;0;60;57
1;1563730823.3211;-0.05;27.370;255;255;172;21;98;65;0;60;57
2;1563730823.3261;-0.10;27.355;255;254;157;21;95;200;0;60;57
3;1563730823.3311;-0.05;27.355;255;255;172;21;95;200;0;60;57
4;1563730823.3361;-0.05;27.365;255;255;172;21;97;18;0;60;57
5;1563730823.3410;-0.05;27.380;255;255;172;21;100;231;0;60;57
6;1563730823.3460;-0.05;27.345;255;255;172;21;93;170;0;60;57
7;1563730823.3511;-0.05;27.345;255;255;172;21;93;170;0;60;57
8;1563730823.3560;-0.05;27.335;255;255;172;21;91;12;0;60;57
9;1563730823.3611;-0.05;27.355;255;255;172;21;95;200;0;60;57
10;1563730823.3660;-0.05;27.355;255;255;172;21;95;200;0;60;57
11;1563730823.3711;0.00;27.355;0;0;129;21;95;200;0;60;57
12;1563730823.3760;-0.10;27.350;255;254;157;21;94;249;0;60;57
13;1563730823.3810;-0.10;27.340;255;254;157;21;92;155;0;60;57
14;1563730823.3861;-0.05;27.340;255;255;172;21;92;155;0;60;57
15;1563730823.3910;-0.05;27.340;255;255;172;21;92;155;0;60;57
16;1563730823.3961;-0.05;27.360;255;255;172;21;96;35;0;60;57
17;1563730823.4010;-0.05;27.360;255;255;172;21;96;35;0;60;57
18;1563730823.4061;-0.05;27.355;255;255;172;21;95;200;0;60;57
19;1563730823.4111;-0.05;27.330;255;255;172;21;90;61;0;60;57
20;1563730823.4161;-0.05;27.360;255;255;172;21;96;35;0;60;57
21;1563730823.4211;-0.05;27.360;255;255;172;21;96;35;0;60;57
22;1563730823.4261;-0.05;27.355;255;255;172;21;95;200;0;60;57
23;1563730823.4312;-0.05;27.370;255;255;172;21;98;65;0;60;57
24;1563730823.4361;-0.05;27.340;255;255;172;21;92;155;0;60;57
25;1563730823.4410;-0.05;27.340;255;255;172;21;92;155;0;60;57
26;1563730823.4460;0.00;27.360;0;0;129;21;96;35;0;60;57
27;1563730823.4510;-0.05;27.340;255;255;172;21;92;155;0;60;57
28;1563730823.4560;-0.05;27.340;255;255;172;21;92;155;0;60;57
29;1563730823.4610;-0.05;27.370;255;255;172;21;98;65;0;60;57
30;1563730823.4660;-0.05;27.340;255;255;172;21;92;155;0;60;57
31;1563730823.4710;-0.05;27.355;255;255;172;21;95;200;0;60;57
32;1563730823.4760;-0.05;27.355;255;255;172;21;95;200;0;60;57
33;1563730823.4810;-0.05;27.355;255;255;172;21;95;200;0;60;57
34;1563730823.4861;-0.05;27.360;255;255;172;21;96;35;0;60;57
35;1563730823.4910;-0.05;27.360;255;255;172;21;96;35;0;60;57
36;1563730823.4961;-0.10;27.365;255;254;157;21;97;18;0;60;57
37;1563730823.5010;-0.05;27.360;255;255;172;21;96;35;0;60;57
38;1563730823.5060;-0.05;27.360;255;255;172;21;96;35;0;60;57
39;1563730823.5111;-0.05;27.360;255;255;172;21;96;35;0;60;57
40;1563730823.5161;-0.05;27.360;255;255;172;21;96;35;0;60;57
41;1563730823.5211;-0.05;27.370;255;255;172;21;98;65;0;60;57
42;1563730823.5261;-0.05;27.340;255;255;172;21;92;155;0;60;57
43;1563730823.5312;-0.05;27.340;255;255;172;21;92;155;0;60;57
44;1563730823.5361;-0.10;27.325;255;254;157;21;89;110;0;60;57
45;1563730823.5410;-0.05;27.365;255;255;172;21;97;18;0;60;57
46;1563730823.5462;-0.10;27.365;255;254;157;21;97;18;0;60;57
47;1563730823.5510;-0.10;27.365;255;254;157;21;97;18;0;60;57
48;1563730823.5560;-0.05;27.390;255;255;172;21;102;133;0;60;57
49;1563730823.5612;-0.10;27.345;255;254;157;21;93;170;0;60;57
50;1563730823.5661;-0.10;27.345;255;254;157;21;93;170;0;60;57
51;1563730823.5712;-0.05;27.370;255;255;172;21;98;65;0;60;57
52;1563730823.5761;-0.05;27.370;255;255;172;21;98;65;0;60;57
53;1563730823.5811;-0.05;27.370;255;255;172;21;98;65;0;60;57
54;1563730823.5860;-0.10;27.330;255;254;157;21;90;61;0;60;57
55;1563730823.5910;0.00;27.330;0;0;129;21;90;61;0;60;57
56;1563730823.5960;-0.10;27.360;255;254;157;21;96;35;0;60;57
57;1563730823.6010;-0.05;27.360;255;255;172;21;96;35;0;60;57
58;1563730823.6060;-0.05;27.360;255;255;172;21;96;35;0;60;57
59;1563730823.6110;-0.05;27.340;255;255;172;21;92;155;0;60;57
60;1563730823.6160;-0.10;27.360;255;254;157;21;96;35;0;60;57
61;1563730823.6210;-0.05;27.360;255;255;172;21;96;35;0;60;57
62;1563730823.6260;-0.10;27.355;255;254;157;21;95;200;0;60;57
63;1563730823.6311;-0.05;27.340;255;255;172;21;92;155;0;60;57
64;1563730823.6360;-0.10;27.340;255;254;157;21;92;155;0;60;57
65;1563730823.6410;-0.05;27.350;255;255;172;21;94;249;0;60;57
66;1563730823.6462;-0.05;27.380;255;255;172;21;100;231;0;60;57
67;1563730823.6512;-0.05;27.340;255;255;172;21;92;155;0;60;57
68;1563730823.6561;-0.05;27.340;255;255;172;21;92;155;0;60;57
69;1563730823.6610;-0.05;27.340;255;255;172;21;92;155;0;60;57
70;1563730823.6660;-0.05;27.380;255;255;172;21;100;231;0;60;57
71;1563730823.6710;-0.10;27.380;255;254;157;21;100;231;0;60;57
72;1563730823.6760;-0.10;27.350;255;254;157;21;94;249;0;60;57
73;1563730823.6810;-0.10;27.340;255;254;157;21;92;155;0;60;57
74;1563730823.6861;-0.05;27.320;255;255;172;21;88;95;0;60;57
75;1563730823.6910;-0.05;27.320;255;255;172;21;88;95;0;60;57
76;1563730823.6961;-0.05;27.360;255;255;172;21;96;35;0;60;57
77;1563730823.7011;-0.05;27.395;255;255;172;21;103;180;0;60;57
78;1563730823.7061;-0.05;27.350;255;255;172;21;94;249;0;60;57
79;1563730823.7110;-0.10;27.350;255;254;157;21;94;249;0;60;57
80;1563730823.7160;-0.05;27.365;255;255;172;21;97;18;0;60;57
81;1563730823.7210;-0.10;27.360;255;254;157;21;96;35;0;60;57
82;1563730823.7260;-0.10;27.360;255;254;157;21;96;35;0;60;57
